YGL008C	8.90632649689971e-05
YFR009W	7.99337017311672e-05
YHR017W	6.89674443310588e-05
YGL009C	5.48677311139429e-05
YHL015W-A	4.60294375233169e-05
YHL007C	3.26041873654493e-05
YGL017W	2.43993928663638e-05
YHL004W	1.72844222278277e-05
YGL016W	5.25758572287495e-06
YGL015C	2.25616523883628e-06
YHR004C	8.00814692362781e-07
YHR005C	7.64850755096015e-07
YGL014W	4.23905977981896e-07
YHR015W	3.00892833514711e-07
YHR006W	1.83393736367083e-07
YHR007C	1.82736505414496e-07
YGL013C	1.61763005274981e-07
YHR009C	1.20570615505969e-07
