strain_id,SSH1_ERG11_noMTX_noDrug_avg_logratio_Fitness,SSH1_ERG11_MTX_noDrug_avg_logratio_Fitness,SSH1_ERG11_noMTX_5-FC_avg_logratio_Fitness,SSH1_ERG11_MTX_5-FC_avg_logratio_Fitness,SSH1_ERG11_noMTX_Fluconazole_avg_logratio_Fitness,SSH1_ERG11_MTX_Fluconazole_avg_logratio_Fitness,SSH1_ERG11_noMTX_Metformin_avg_logratio_Fitness,SSH1_ERG11_MTX_Metformin_avg_logratio_Fitness,SSH1_ERG11_noMTX_Trifluoperazine_avg_logratio_Fitness,SSH1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness
1005,1.2029799911057788,-5.192657720877836,0.887103117387649,-4.369980624145038,-1.288145666925709,-4.616844580083196,0.25891142375285214,-4.2666928800901704,1.0483333791306342,-5.055047397061671
1007,0.7499549630221216,-4.233226102240538,1.4178436994133299,-2.4105490055077405,-1.0094422778254115,-0.6136815408207296,1.992313227399677,1.0236277874331197,1.6341221080528663,-4.3880970287849514
1013,-0.31468654545036145,0.3365495739588582,-1.0276575425365109,-0.9571037077034811,-0.14095948074230824,-1.496448914002218,-1.7692226860705202,-2.807261261452874,-0.12038471569106246,-2.0956157784243734
1016,0.6458377838522273,-2.9450258586316727,-1.2843346253068093,-4.818507473288254,1.4250709453030361,-4.065371429226413,-0.43259167283536015,-3.215219729233388,-0.6626401490594239,-4.0238952384535605
1018,0.7658093928857904,2.5653087402492005,1.574930710797954,2.780222470084552,-1.8574391843803615,-0.5724504607247434,0.2194172756794376,4.029497566501159,0.5564337616162874,2.8361708625232813
1020,-0.775685289449725,0.9983657745086638,-1.2441372461745641,1.0026663886561062,0.670202033370233,-5.666373915444531,-0.5667307687630602,0.8427666957520541,0.12546571285987568,1.9720726090044463
1025,0.4267375960838711,-4.247799275070297,0.32033936401843915,-4.341797243632772,-0.05599698002115229,-3.9793410563332614,-0.3187892820801461,-3.529353183922054,-0.43353384338535583,-5.086061366950522
1027,-1.4765088291885538,-6.091207097368111,-0.9356364326524437,-5.6075659531916315,3.41029652309253,-4.61171649554467,0.4824562197314737,-1.6540583500662192,-0.2822069994292546,-6.453596773551945
1035,0.18531345454963818,1.3567284427669284,-1.0922990510089943,0.901696426946156,-0.5184032318240429,-0.44989421180647754,-1.4007398889874176,-0.11110255006349412,0.029395425238391115,0.5545816882444865
1038,0.26315685258949395,0.7631132643438795,0.6637086319246902,1.367031243462842,-1.9467353853424563,-6.574385076714271,0.4098359960684618,0.025606534012156512,0.2845712639279282,1.1376658466078622
