strain_id,ERG11_PIS1_noMTX_noDrug_avg_logratio_Fitness,ERG11_PIS1_MTX_noDrug_avg_logratio_Fitness,ERG11_PIS1_noMTX_5-FC_avg_logratio_Fitness,ERG11_PIS1_MTX_5-FC_avg_logratio_Fitness,ERG11_PIS1_noMTX_Fluconazole_avg_logratio_Fitness,ERG11_PIS1_MTX_Fluconazole_avg_logratio_Fitness,ERG11_PIS1_noMTX_Metformin_avg_logratio_Fitness,ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness,ERG11_PIS1_noMTX_Trifluoperazine_avg_logratio_Fitness,ERG11_PIS1_MTX_Trifluoperazine_avg_logratio_Fitness
1005,0.13776163609143513,-5.466935345648579,0.5803811129510483,-4.8452380557111985,-3.4027419922174147,-5.562578878198886,0.17919581501031145,-3.150793612102727,-1.147867144892508,-4.7977759281971775
1007,0.09274129229280675,-4.877668007551492,0.36919558447876966,-5.387487920531008,-1.06754810595549,-1.9389224011090933,-0.3151290298327188,-0.8723788460496935,1.1628673551902455,-5.708508590100091
1013,0.3544062380089682,-0.057821797524465146,-0.9670747105616853,2.4302744723884055,-2.2212920542455805,-2.1000077281165166,-0.7184798675729682,-1.2994186726885804,-0.4344214285740503,-1.2388822391436096
1016,0.3037456442873238,-6.6599545255928865,0.4922054355984623,-5.719542275347859,-3.3197943219948787,-8.048079308503771,-0.379920168187114,-3.9753299949639307,-0.2148257480802399,-5.490795108141485
1018,0.5767854781397083,1.4665991612616405,0.37502997530362,1.1096442728316824,-3.596438303085793,-2.555265777081738,-0.3065443915059748,3.649719695213598,-0.12013173155735828,0.5572109041460445
1020,-0.10125305048873556,1.9293942235141803,0.08779558287263152,1.970449941190172,-3.2415887140485022,-3.4125443445763297,0.5123908274264054,1.3407746058922312,0.09401663543953567,1.9130487527305302
1025,-0.12408352718914473,-5.550490338566209,0.44704812650936526,-6.684274008267517,-1.377817717492134,-1.3238499359586258,-0.46691523712532246,-3.3057946263930043,-1.5300188626020854,-5.101617216807798
1027,0.24194730675391948,-5.417002610593642,0.8267040944705184,-4.845073157431718,0.19229597224227551,2.2450089698518547,0.8455252513386585,-0.2942423996896231,-0.7579017077507569,-4.701288490946499
1035,-1.3622383639085651,0.6474739995993606,-1.7890028054490477,0.43013533698042317,-1.4582576484117868,-0.16071511492233015,-0.9554454617391748,0.08334870049290793,-1.3585847801310056,0.5853504823700473
1038,-0.9416007620573047,-0.3276492774435261,-0.17478734476629637,-0.44687766190691314,-4.230854220101563,-7.849460025987049,-0.48796703531383856,-1.3933910480508942,-0.42491602998664685,-0.3297695738218712
