strain_id,SRO9_SGN1_noMTX_noDrug_avg_logratio_Fitness,SRO9_SGN1_MTX_noDrug_avg_logratio_Fitness,SRO9_SGN1_noMTX_5-FC_avg_logratio_Fitness,SRO9_SGN1_MTX_5-FC_avg_logratio_Fitness,SRO9_SGN1_noMTX_Fluconazole_avg_logratio_Fitness,SRO9_SGN1_MTX_Fluconazole_avg_logratio_Fitness,SRO9_SGN1_noMTX_Metformin_avg_logratio_Fitness,SRO9_SGN1_MTX_Metformin_avg_logratio_Fitness,SRO9_SGN1_noMTX_Trifluoperazine_avg_logratio_Fitness,SRO9_SGN1_MTX_Trifluoperazine_avg_logratio_Fitness
1005,-1.6875666868307104,-5.331722810379098,-0.6758236318078499,-5.2135418871799715,-2.792175531506399,-7.337052839390642,-1.1515037776897694,-1.8875832395290422,-0.5076223804163609,-5.130322471452521
1007,-0.03593941144660584,-4.573544483528037,0.6528139785133414,-4.865374227275794,0.5208679051064433,-3.0404667140141663,1.7301146415984192,0.03555308234482821,1.3108188448754952,-3.9209217993127976
1013,-1.5211931026782244,-0.20623080747953537,-0.811587122110399,-2.115451809436192,-2.9156648735314175,-2.7401075976102254,-2.73997523496871,0.2729127278387157,-2.3296816255591812,-4.546293063838117
1016,2.374864984341648,-4.249149887657955,0.9271698232011414,-3.744125359812724,-0.1688122017032957,-5.609062753776602,0.5281957422114631,-3.1771431319863384,1.110252126469472,-3.834867595795427
1018,0.2527840421374005,2.1327547593242415,0.4854098001495597,2.382921007347327,1.315893711379161,0.5910044356008495,0.9205774471106398,2.0007401852739175,0.33935631596453336,1.6152466717608076
1020,-1.1757717136303516,1.5229722736267934,-0.01568504075545507,1.7178150777116645,-4.099955024927998,-6.129366403036294,0.2316275477453909,1.9832927885639218,-0.6452185950232183,0.973655600830855
1025,-0.22381911007334615,-3.474103317583169,0.34219475169225666,-3.4326700686640104,-0.046666609898825234,-4.777478232016711,-0.06377428753405462,-1.1666347954335623,-0.7077686859060678,-3.465259675443243
1027,-0.3145938270545848,-5.291653682206466,1.414112210576794,-4.968423534273692,1.3308363467723603,-5.25102246649749,1.0065983000575227,0.5882902570312928,0.3717624263702132,-5.997737396363629
1035,-0.03242824308007178,1.8161257894159661,-0.3688721687530512,0.8348947375160707,-1.3287014075315133,-0.8764019969863267,-0.38840750936972845,1.0558374419319625,-0.26445747789271695,1.615035791748382
1038,0.13702234366546623,-1.693660607741979,-1.3090703894643045,-0.9290826426415244,-2.5179572191583786,-3.9596090883089077,-0.7409304872346996,-1.7549745139160984,-0.3456640564259526,-0.5729307478275949
1040,1.4422386388606747,-1.5349605532668078,1.141278288414719,-3.0896775040884457,0.30220214369338205,-3.804743314196913,1.2348635693770311,-0.3643842995259653,1.6459094980366848,-1.3983778545485284
1046,-1.0054817390824706,-3.6337834327671885,-1.0073787251379862,-3.713813420123811,-0.1892717210337752,-3.57447195330625,-0.6422760038173936,-2.029315643091476,-0.9682438913776661,-3.5639002967575086
1050,1.4465347869246892,0.9357398892474579,0.8434071186775196,-0.6549986520391752,-0.7142920622835733,-3.1366131212495496,1.0057224543795253,1.7989833237086497,1.6701587568822798,0.12507609272758913
1065,-1.8714641956363907,0.1927458706386646,-0.9611979048063972,-0.0019182625246522908,-2.7470862330973613,-1.3262741001818448,-1.1168386600759712,0.8715264199045275,-0.5331769800011362,-1.4283815092306669
