strain_id,SSH1_ERV25_noMTX_noDrug_avg_logratio_Fitness,SSH1_ERV25_MTX_noDrug_avg_logratio_Fitness,SSH1_ERV25_noMTX_5-FC_avg_logratio_Fitness,SSH1_ERV25_MTX_5-FC_avg_logratio_Fitness,SSH1_ERV25_noMTX_Fluconazole_avg_logratio_Fitness,SSH1_ERV25_MTX_Fluconazole_avg_logratio_Fitness,SSH1_ERV25_noMTX_Metformin_avg_logratio_Fitness,SSH1_ERV25_MTX_Metformin_avg_logratio_Fitness,SSH1_ERV25_noMTX_Trifluoperazine_avg_logratio_Fitness,SSH1_ERV25_MTX_Trifluoperazine_avg_logratio_Fitness
1005,0.4026302665622262,-6.6369124913370605,-0.23200029630061633,-6.29377818798382,-1.5817915018989321,-5.141441854079954,-1.355103902431964,-3.8589103928866573,-0.2058647535458742,-6.1511209979418275
1007,0.1157127088900359,-7.249889368227812,0.21266485136634006,-7.406755064874574,-1.4600257371390746,-6.0468999813312845,0.6885767029686105,-2.0812074130150804,-0.028869417459361002,-6.764097874832581
1013,-0.8690902889172119,-0.8827377832241242,-0.21467846299738866,0.17432728994732893,-2.3364016160488132,-2.9608696084381334,-1.6018619752081233,-3.6783381472448364,-1.0622927986259416,-3.385586251578851
1016,-1.947294942665492,-2.7328408154225317,-1.370795518944398,-4.109992807762282,-0.7558999629146588,-4.9462964356083745,-3.4557715994614684,-4.3712837240545,-2.08672088179682,-4.371013078749093
1018,1.3727111997096006,2.163158301562972,0.3964794097302749,2.3817717690212046,-3.3535094737177698,2.619845340588093,0.3810301671229202,3.050778260295494,-0.0694508775760456,1.6500091789269447
1020,0.5622972605724803,0.5130349349163601,-0.6099190147439928,0.9999793189252768,-1.4737140641750692,-4.98369094121599,-0.33722888995736316,0.9288718358817267,0.2450111826088988,1.1339942373121579
1025,0.6429058184672611,-5.890420218632567,0.179607780516383,-5.23895023505508,-1.3711106931096937,-4.067697864388345,-0.729059718988084,-3.8969285986082323,-0.009453470441571965,-5.954396562012793
1027,1.0018794970878773,-7.297377163530305,-0.5291597126026744,-7.661761609816487,1.936370482309085,-4.8019065262732,0.1114504493512466,-2.571966183425932,0.014944645544144985,-6.650621622691393
1035,-0.1399400206078879,0.8669953569956506,-0.13546378169514714,2.0073410753340015,-0.35350947371776986,0.8832555461284559,0.40001409222243034,1.6322299093924841,0.7003130480121112,1.980073263933681
1038,-0.678277155332806,0.5052420796669106,-0.7233941139208664,0.6598583635104771,1.935987634468598,-6.328766072430788,0.21524921088302199,-0.3036029677528298,-0.6975134675280389,0.08715021863378475
1040,1.5323813726214088,-5.379868982031575,0.7483099166866244,-4.6646541308931315,-1.6508450610201206,-6.630324892939308,0.8875474905043458,-1.9385023430055814,1.1526215844491654,-4.614832343956362
1046,-1.8669574462041596,-5.797377163530305,-1.3516398239856537,-4.2932788127333845,0.16814241839266042,-3.690710315604976,-1.6038629404868714,-3.3118563154404814,0.2796524057561333,-3.650621622691393
1050,0.08158591711633248,0.25626770595445353,0.7310928526401527,0.5658449113784245,-0.8069547715220289,-1.2704587164676677,0.003586416041185883,1.304553995086207,0.44138889558080163,1.2015992016579011
1065,-0.1836714412330576,-1.5494496500867203,0.3350893737780686,-0.5453512992897995,-0.35350947371776986,1.56575395451808,-0.14841667740386416,0.436071198003104,-0.071847210099794,-0.2711769063309107
1069,-0.27650214369382414,0.6356828543515064,-0.7801443760940574,0.8398991023624974,1.117398322879964,2.505904843512644,-0.36536220542844844,0.6427807904108332,-0.22224049047208555,0.3118523925682875
107,-1.4761526915936356,-1.7569683997261423,0.04260812341749054,-2.2063153467334806,0.4389717766428083,-2.138941513550771,-2.2333791781250203,-1.5639288019968962,-1.364328460460372,-1.2711769063309108
