strain_id,ERG11_ERV25_noMTX_noDrug_avg_logratio_Fitness,ERG11_ERV25_MTX_noDrug_avg_logratio_Fitness,ERG11_ERV25_noMTX_5-FC_avg_logratio_Fitness,ERG11_ERV25_MTX_5-FC_avg_logratio_Fitness,ERG11_ERV25_noMTX_Fluconazole_avg_logratio_Fitness,ERG11_ERV25_MTX_Fluconazole_avg_logratio_Fitness,ERG11_ERV25_noMTX_Metformin_avg_logratio_Fitness,ERG11_ERV25_MTX_Metformin_avg_logratio_Fitness,ERG11_ERV25_noMTX_Trifluoperazine_avg_logratio_Fitness,ERG11_ERV25_MTX_Trifluoperazine_avg_logratio_Fitness
1005,1.9417932288149222,-0.6332639772868073,0.5568202015650894,-0.4759136404837756,1.410549720966616,-5.529721052550735,3.0630153698965166,-0.5462384802996993,-0.8277742703209036,-0.8813764780503885
1007,-1.990164847371624,-4.912261703847251,-1.1057926409288792,-4.569557950674041,-4.012195304505572,-3.5614020830494493,0.6794777041573946,-3.088810770922346,-0.4705256987168868,-1.3453335514366378
1013,-2.408302761873686,-1.7602586104022007,-2.4915373756791785,-4.712259060105166,-3.9746015563084622,-5.614683553271891,-3.5021653374928907,-4.208610035546908,-2.9976992717632163,-4.594508855401438
1016,-2.9611943790869817,-6.512097876265433,-0.20636425693203594,-7.0661686843585105,-4.339871218811849,-8.044594724247762,-2.305586137883825,-5.062519659800253,-1.0094060505883173,-7.6093825270984645
1018,0.7657179652128836,0.12881281682968515,1.2612895874434078,-2.0692690071410595,-3.8122300010612538,-3.1908612317302305,-0.788155400338478,-0.3097856047011942,1.137253201361339,-1.9662570716849175
1020,-1.3438968339129125,1.3480541836897666,-2.1223335915091224,-0.2942970229779783,-4.515408439085288,-7.351649147438097,-0.2745017273406103,0.8983445674659778,-1.1546737668320552,0.8033080668519512
1025,0.4754941040394606,-0.7547030318211282,0.5427727418399927,-1.025975251987093,0.7711718998650576,0.5577191169524036,-0.1129619069353148,-1.4946654604836884,-0.32359892862825534,-2.0359547039020054
1027,-2.282533378375703,-3.628741407485304,-1.988205510538673,-1.6015997661126007,-0.953771980489855,-6.822202302911313,-0.5762908167848618,-1.2281264013647522,-2.447931434987759,-2.7504808585588076
1035,-2.268248802277318,0.31907147727104834,-2.8803411650109547,-0.9405283033578068,-2.409960047835979,-1.1795011934801884,-2.7946465878534688,-0.7002058917036307,-1.3543886586875111,-0.2582961844156897
1038,1.6332231727101956,0.9432690271481424,0.6718178034943012,0.5986015473057658,-4.728675008143625,-7.822202302911313,1.3435319517761521,1.1368800153974676,0.7820995797195386,0.82336010532643
1040,0.4746907953652029,-1.4149161595397834,-1.5091382232180446,-1.97936624771626,-2.932625667142233,-3.805991564065124,-0.455459283702128,-1.6327715183720333,-0.2277163435043995,-0.9822488670438247
1046,0.8761530289903103,-2.678509244260761,0.601249087670915,-1.9542514866033334,-1.0551256728324911,-7.532934187130451,1.0402069729413432,-0.9260145582843626,1.0217011454987082,-2.141277321866174
1050,0.06295449079593411,-2.2047429542078287,0.791806788946954,-1.1185830235049172,-2.3249975471148225,-3.5297210525507348,0.2869266465521564,0.16128026933972242,0.3986511902613053,-1.8485823072366003
1065,-4.651016175458807,-3.789705454928985,-4.123054578596076,-4.843776263022063,-5.682120305947884,-3.50027420802395,-3.6053907762266038,-3.7551647377426485,-4.055437880473184,-5.179471356122594
1069,-0.7455756684516898,0.10606065986241947,-0.25017488709481484,-1.0899450034127507,-1.8615292782096848,1.7821392673577625,-1.2856856338548375,-1.3656192028232073,-0.6304561167113425,-1.2500491465820436
107,0.6925841718671402,-4.012097876265433,2.263905246018951,-0.30285386118171875,-2.4922985095760595,-1.118069930782773,0.09556470928183411,-0.469834145182551,2.2953924779003305,-4.594508855401438
