strain_id,PLM2_SNA3_noMTX_noDrug_avg_logratio_Fitness,PLM2_SNA3_MTX_noDrug_avg_logratio_Fitness,PLM2_SNA3_noMTX_5-FC_avg_logratio_Fitness,PLM2_SNA3_MTX_5-FC_avg_logratio_Fitness,PLM2_SNA3_noMTX_Fluconazole_avg_logratio_Fitness,PLM2_SNA3_MTX_Fluconazole_avg_logratio_Fitness,PLM2_SNA3_noMTX_Metformin_avg_logratio_Fitness,PLM2_SNA3_MTX_Metformin_avg_logratio_Fitness,PLM2_SNA3_noMTX_Trifluoperazine_avg_logratio_Fitness,PLM2_SNA3_MTX_Trifluoperazine_avg_logratio_Fitness
1005,-0.6257047853408242,-8.651751739636135,1.607502515534562,-8.368246018595139,0.18932730228218686,-7.726756891840735,0.29108058166619566,-6.550808085113274,0.6274576042705093,-6.972516599499379
1007,-1.1180916012309488,-4.889251053362791,-2.010714700610432,-1.313264081961217,1.4256979577348283,-4.625220253011072,-0.3950570090191612,-3.4492714462836114,-0.4227434228309737,-4.002497163586613
1013,-1.2936288215043885,-3.1113429758319713,-2.5252878734401905,-3.9127997555121317,-0.5674262358760732,-3.6397934258408307,-2.8111575741609087,-3.4638446191133694,-1.888353385316103,-3.8095515867769487
1016,-1.8491444776987604,-2.5908570853038184,-3.2285314713976483,-3.031080852748433,-1.622941892070445,-4.987790332395781,-2.8666732303552807,-3.3118415256683194,-1.8326728308422515,-4.157548493331898
1018,-1.0790903452303122,6.788363977757518,-1.2755547332204151,1.9148560772698762,-1.815887468880109,-3.3530599948991675,-1.6518310927336581,1.8714032207984639,-1.6182992528476556,7.300508516165815
1020,-1.3883757919123,0.0004034336171578612,-2.4885176409312053,0.3917259940432971,-1.441656852378091,-3.332739002650494,-1.1600751541279424,0.17469231043818167,-2.046104298180068,0.1277666115249972
1025,-0.4055490756082828,-6.110220680617614,0.755860321197964,-7.662927630562365,-3.1770582845348394,-6.1696350051980735,0.28266793549621305,-6.1642046573881455,-0.14515389888465285,-6.670875672495406
1027,-1.6180916012309488,-5.389251053362791,-2.084493294817361,-4.898226582682373,1.688046652786561,-5.125220253011072,-1.4281016042480474,-2.1567901959230333,-1.631066798901224,-4.79497841394719
1035,-1.4717007266170261,0.12279933676366372,-1.834876981469725,-0.929907613181088,-0.5845340935450298,-0.3066814244392413,-1.2817107296341246,0.6040100239388303,-1.727389337872422,-0.5839460308607842
1038,-0.8107366791733449,-2.3960078091362256,-1.2512515478977315,-1.9438485039890194,-2.3290531339063403,-6.3178653309534685,-1.1390096202030007,0.2030824614837155,-0.18233312804027774,-2.0783324031491572
1040,1.4524537105556279,-3.9478872246311623,-0.11944574824946178,-5.017370454431427,-2.1142583260854013,-5.244364124760127,1.040466923297742,-2.740739403726388,-0.46063352964011317,-4.414122285696244
1046,-3.3981995204236846,-4.876877722194948,-2.8871451587743655,-5.885853251514531,-2.5404797318784724,-5.61284692184323,-4.076692320523886,-4.229379365476346,-3.1538881316790803,-4.782605082779348
1050,-1.5011475711438103,-2.581896131305187,-3.2600305150908007,-1.7166410441227513,-2.6637487748472712,-4.847312175480253,-2.114998862771529,-0.8304513487659186,-1.6456399717309824,-2.905874125748147
1065,-0.15298576630938043,-3.374377381665765,1.644802026281602,-3.3833529109853475,-2.622941892070445,-0.566615160688877,1.1472797679296616,-2.7268790249471633,0.5650919124881557,-3.5725859926107426
1069,-1.7965737689760148,-0.09620111702685524,-2.6696542643688037,0.028523152851160416,-1.0659446800707133,0.10217420607869127,-1.708785296402397,-0.295954347330499,-2.3514347365523625,-0.47716840968935503
107,-1.5011475711438103,-3.7428601787488684,-2.467549264730222,-4.412799755512132,-3.0674262358760735,-3.6397934258408307,-2.8111575741609087,-2.9638446191133694,-2.2568361823992062,-3.8095515867769487
113,-2.4806616806156576,-2.9016012736769534,-2.6657660303557185,-1.1859231023147405,-2.915423142431023,-4.987790332395781,-3.159154480715859,-2.8118415256683194,-1.3173786709255397,-2.7041031955276393
119,0.02829927338297389,-0.5818961313051872,-1.2883222792739841,-1.4299076131810882,0.6229846560943921,-0.12170661956408843,-1.2817107296341246,-1.1419165242260072,-0.9349080875118441,-1.195142241529008
