strain_id,ERG11_TPO4_noMTX_noDrug_avg_logratio_Fitness,ERG11_TPO4_MTX_noDrug_avg_logratio_Fitness,ERG11_TPO4_noMTX_5-FC_avg_logratio_Fitness,ERG11_TPO4_MTX_5-FC_avg_logratio_Fitness,ERG11_TPO4_noMTX_Fluconazole_avg_logratio_Fitness,ERG11_TPO4_MTX_Fluconazole_avg_logratio_Fitness,ERG11_TPO4_noMTX_Metformin_avg_logratio_Fitness,ERG11_TPO4_MTX_Metformin_avg_logratio_Fitness,ERG11_TPO4_noMTX_Trifluoperazine_avg_logratio_Fitness,ERG11_TPO4_MTX_Trifluoperazine_avg_logratio_Fitness
1005,0.5463381312258839,-5.540966089399044,-0.7159258619068699,-4.79329559761235,-2.267699130356244,-4.704474923357109,0.036771082555958526,-5.063571310778568,0.6805783465878092,-5.3696096755313665
1007,-0.048687197267760635,-5.181682747728695,0.5534469609710728,-4.447009860208475,-0.780845286847815,-1.6166477426022619,0.6952437038547576,0.4202123049461871,0.34474992555828604,-5.621522544529241
1013,0.5963360262142445,-0.344807378009664,0.8245341357849137,0.228901462066876,-2.0136256785210813,-0.5435108759134284,0.34708189902032727,-1.8560525611391459,-0.0637783478117443,-1.577128425170788
1016,-0.8679422905249746,-3.915435207315185,0.08702637885703768,-5.252727216249648,-2.273685451189282,-6.8714252916338285,-1.1509336498781997,-6.085768370457794,-1.1294006144508706,-6.668077246724982
1018,1.5660276840849385,3.415134597026782,0.8634663600116861,2.264035946152367,0.16837596943568656,1.7859072626983417,1.118365702902437,2.4399440752112844,0.7769768404492263,2.164225142799399
1020,-0.014425184527326409,2.528819489873349,-0.39060259435828476,2.3073491683340395,-2.16985452608937,-4.771431330476627,-0.4528203556332935,0.887146771979638,0.09874935913379095,2.47557621115989
1025,0.04556280831889652,-3.7107397392463346,-0.25939176657491414,-2.8557223937391623,-2.4346494986329628,-3.6248311381270817,-0.6217742125735906,-3.2317751068605745,-0.6233052062100559,-3.819941204762051
1027,-0.14972471365788043,-4.58219716949503,-0.273664470616838,-4.585776847972928,0.970067516108213,-3.4392175650077195,-1.0303618520614068,-0.9143914989040887,-0.5474127468953077,-4.05089471522372
1035,-2.099822685175136,1.1846394665171203,-0.4051816735337349,1.561246308662821,-0.7211444281605032,0.8804875773640466,-0.06795560025851653,-0.276116892749951,-0.30336226616102413,1.2447996697165742
1038,-0.3497253348588425,0.9657229720654056,0.2577969334123161,0.7457270860562197,-4.34359115483748,-7.481849281327479,-0.4847170572342906,0.4442127926435947,-0.10323093106656456,0.8529040544393625
1040,0.8555291391847235,-2.1439096839045075,0.7639718890060125,-4.043410323725546,-2.3722894654677433,-4.143074378692966,0.23887657143925192,-1.6151433096637113,0.49762219685239883,-3.005778101787792
1046,-0.39364537885093526,-5.737983037082935,-0.5414836667431467,-6.358795342379345,-1.9395136013215128,-5.401491871041,-1.5524617540166743,-4.260588258462459,-0.3570058326778578,-5.823913209630136
1050,1.498244755207445,2.4442786144036748,0.2511509132454625,0.4124175252508817,-3.0430725230478655,-2.0729577204402125,0.5400274758299912,-0.04869763908154168,0.8825227565263134,1.4511633390123957
1065,-0.1519534849703516,-0.44325896646040713,0.16015007662269312,-0.39532392240806613,-2.390412934381904,0.6618748338393673,-1.0339361462145935,-1.69583952627808,-0.17922972907549017,-2.0082174580662517
