strain_id,SSH1_ORM2_noMTX_noDrug_avg_logratio_Fitness,SSH1_ORM2_MTX_noDrug_avg_logratio_Fitness,SSH1_ORM2_noMTX_5-FC_avg_logratio_Fitness,SSH1_ORM2_MTX_5-FC_avg_logratio_Fitness,SSH1_ORM2_noMTX_Fluconazole_avg_logratio_Fitness,SSH1_ORM2_MTX_Fluconazole_avg_logratio_Fitness,SSH1_ORM2_noMTX_Metformin_avg_logratio_Fitness,SSH1_ORM2_MTX_Metformin_avg_logratio_Fitness,SSH1_ORM2_noMTX_Trifluoperazine_avg_logratio_Fitness,SSH1_ORM2_MTX_Trifluoperazine_avg_logratio_Fitness
1005,0.7725186498335906,-5.505055027807645,-0.1307382778956146,-6.168614295318584,-3.19548946317424,-4.771306666116775,-0.4137839385248173,-4.091697886443564,0.8178264925106633,-5.1679965692239955
1007,-0.6577782213163141,-4.035569744506425,-0.79261254315148,-4.699129012017363,-2.810966680594176,-3.3018213828155543,-1.0486832239598334,-4.414693853502921,-0.5509830080942444,-3.198511285922775
1013,0.62411036409895,-2.850003698062358,-1.0887835586948569,-3.3060442159338748,-1.529078095178912,-1.7477725392883847,0.4035989225247696,-2.41041284675121,-0.15967274555129157,-3.097907740199865
1016,0.042661496824778156,-2.0426487760047545,-1.1074669849270995,-1.5950118328474687,-2.514204423481886,-1.308900414313884,0.14220208270740625,-0.9217728850012519,0.12969252795352926,-2.7905528181422614
1018,0.8671257785779318,1.9061744239583098,1.6049744989821297,-0.03746978552309724,-0.593969338521853,-1.9410803159640646,1.997358813703182,1.6279213486395623,0.3324383254571829,1.1239255692208934
1020,-0.29860683214461414,0.3773807675604006,0.04591976786887972,-0.25495882334374975,-5.345093472367879,-4.593234761004137,-1.5156418933979112,1.964733251686051,0.1788601765798437,0.3611616785714159
1025,1.14741407349842,-5.505055027807645,1.4022779899299267,-4.318394436248037,-3.821683043991383,-2.749109606437548,1.1715882351777163,-4.4114030288153305,1.338267472845772,-3.5454403203057296
1027,0.4313916830219106,-5.879524145723786,-0.9303893563611886,-5.750602162874146,1.7722905060456542,-5.1457757840329155,-0.37708631367416345,-2.7184615464882733,0.17026090931623178,-4.834946937500715
1035,0.7501802464642,1.6183152714389268,-0.6721084933995825,1.5659522145962126,-0.11052696245308397,2.755741094158599,0.23531148709888772,1.3969420753063941,0.10749546827430229,3.338730198802705
1038,-0.7277755299695179,-1.7208006132489433,0.01875584573509248,0.41201883117942667,-3.1125279277318327,-5.849309178118048,-0.42862278280533195,-1.8726417905127,0.15275330238769907,-2.041303613156418
