strain_id,SNA4_VAC8_noMTX_noDrug_avg_logratio_Fitness,SNA4_VAC8_MTX_noDrug_avg_logratio_Fitness,SNA4_VAC8_noMTX_5-FC_avg_logratio_Fitness,SNA4_VAC8_MTX_5-FC_avg_logratio_Fitness,SNA4_VAC8_noMTX_Fluconazole_avg_logratio_Fitness,SNA4_VAC8_MTX_Fluconazole_avg_logratio_Fitness,SNA4_VAC8_noMTX_Metformin_avg_logratio_Fitness,SNA4_VAC8_MTX_Metformin_avg_logratio_Fitness,SNA4_VAC8_noMTX_Trifluoperazine_avg_logratio_Fitness,SNA4_VAC8_MTX_Trifluoperazine_avg_logratio_Fitness
1005,1.3200927144920467,-2.7984265724710196,1.622109800081454,-2.470548751437103,-1.6357270689886745,-1.3392424169938006,0.21623980360695072,-1.2281440432959256,0.19758218072250655,-1.003174390642374
1007,-0.8488421048861451,-4.605781494528624,-1.6423801849632078,-4.7779036734947065,-2.2821179436025973,-3.6465973390514046,-2.209634717101078,-2.7430177149929516,-1.9022539916956758,-4.9714933601436595
1013,-0.7376458942179213,-0.9482067134004735,-1.892763871615572,-1.470548751437103,-2.1357270689886745,-3.131723667354379,-1.8059572560722759,-2.2281440432959254,-0.8024178192774934,-1.3716571877254773
1016,0.2906458699652626,-4.120354667358382,-0.6998182948059081,-3.9999955959638873,-1.0042098660717775,-4.953651762241741,-1.1056882912804116,-4.050072138183287,-2.174113750940313,-4.193585282612839
1018,0.4328725646996124,-0.7134640717498631,-0.19249490682370726,0.30366956091091823,-1.2614964524866568,-0.9621549748945861,-1.1167014444454109,1.2686931375793669,-0.9633818667211745,0.015340974830109821
1020,1.1773916050609228,0.7405746835296172,0.7519894369819208,0.9024284372596276,-2.013170820070409,-1.924204917714957,0.3902014553171044,2.0440162148159793,-0.35793347547186527,2.365308406440729
1025,0.4645492333217466,-4.508445662639625,-0.08954685610358135,-3.604566294883183,3.8716194298472066,-3.5952227518829254,-0.1642167907043488,-1.6324457774233572,-0.2815885592100218,-3.9591200289758164
1027,0.4411301080911205,-5.298426572471019,-0.6002826212549939,-4.678067501076525,0.0926212564693547,-2.1965413075626765,-1.0022920991974704,-2.3244665822671235,-1.9824158871379343,-4.871657187725477
1035,-1.0301271445784992,0.22377048720820708,-1.1002826212549939,0.6292874209810791,-0.40601125967002594,0.05143743976852888,-0.6097985446828958,0.6289787155371356,-0.7558631170817526,1.0057865633562573
1038,-1.01454067883094,1.7307241023185094,-1.6156996112758102,1.8769946353684457,-0.0823214691585776,-3.875061354038129,-2.0746548215599603,-0.7157707121280827,-1.2334391828856552,1.792998838556369
