strain_id,ADE17_HYR1_noMTX_noDrug_avg_logratio_Fitness,ADE17_HYR1_MTX_noDrug_avg_logratio_Fitness,ADE17_HYR1_noMTX_5-FC_avg_logratio_Fitness,ADE17_HYR1_MTX_5-FC_avg_logratio_Fitness,ADE17_HYR1_noMTX_Fluconazole_avg_logratio_Fitness,ADE17_HYR1_MTX_Fluconazole_avg_logratio_Fitness,ADE17_HYR1_noMTX_Metformin_avg_logratio_Fitness,ADE17_HYR1_MTX_Metformin_avg_logratio_Fitness,ADE17_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness,ADE17_HYR1_MTX_Trifluoperazine_avg_logratio_Fitness
1005,-0.08901532047355676,-0.4390607697182526,-0.3980592992967997,-1.7636044873835641,0.5329127299427732,0.08708434411465063,-0.11082136520115554,-1.112728933311644,1.3795477732597319,-2.2864894625063226
1007,-1.968351812336833,-6.9468554099169495,-0.22866467317612504,-8.27139912758226,-1.0385444701206203,-6.213191546444623,-1.837188163095349,-6.667078275706081,-0.6198427230956872,-7.001802852344441
1013,-4.849542870696776,-4.377660225054109,-1.6201790509946035,-5.202203942719421,-3.787167126742659,-4.6439963615817845,-4.4093668609406445,-3.7588471382869226,-2.451989279399701,-4.064124870398498
1016,0.17624203787583304,-2.8165045207999873,-1.1524890601144822,-3.8485669881047206,-0.17460601969664896,-1.7903594069670836,-0.24233856811805257,-4.1976914340328,0.42610247545547253,-3.371451963227479
1018,-1.4585916380964672,-2.1774505450389743,-0.070133426203718,-3.2751352789828343,1.3034160202840421,-2.459641111430318,-0.665198885783469,-2.5763157766430287,-0.7314708967921775,-2.14743548674531
1020,2.1274643831644964,3.826142398831281,1.7484465769148865,3.193774932087365,1.9953189817456636,0.8795655944752288,2.203856944838649,2.4478759248929984,3.207223687566009,4.844603850636794
1025,0.5498252704255409,-1.5502569803864767,-0.4200120024921557,-1.9010344079988561,1.9611050759666078,-0.1353080772217972,0.15542617521235472,-2.138962643258712,1.0566990049602858,-1.4442403753702875
1027,0.575004909675171,-7.105642328086194,1.2855718045574362,-8.930186045751507,0.312281494708505,-4.968301003585067,0.17305237544389904,-8.279310491679585,-0.5254880674569948,-8.953071020874265
1035,-0.9517502981377449,0.8239736361155413,-1.342543643102428,0.8141082284900343,-1.522767824531079,1.4866279971516527,-1.0553057090067837,0.007428231355211312,0.22433154523496568,1.6261489525211106
1038,-1.3004580338128455,-4.061617018636518,-0.7666548157364015,-4.178641986662408,-3.487632798262273,-6.649881250051555,-1.9827338730796544,-5.303315957017924,-0.3618411555403678,-3.9850472581471132
1040,1.3132438144704777,-0.9856154719139933,0.25667887762375285,-0.9327154384975708,-0.30870407517143506,-0.5354719048036151,0.8741288313660038,-0.35784143114817535,1.9893256578431886,1.129362087100827
1046,-2.9340072348766935,-7.389753502830626,-1.2499660973945217,-8.129334719774782,0.07145633033358113,-5.863608388997722,-1.738178495622639,-9.27094041606344,-1.253739434766782,-8.444700945258118
