strain_id,ALO1_ADE17_noMTX_noDrug_avg_logratio_Fitness,ALO1_ADE17_MTX_noDrug_avg_logratio_Fitness,ALO1_ADE17_noMTX_5-FC_avg_logratio_Fitness,ALO1_ADE17_MTX_5-FC_avg_logratio_Fitness,ALO1_ADE17_noMTX_Fluconazole_avg_logratio_Fitness,ALO1_ADE17_MTX_Fluconazole_avg_logratio_Fitness,ALO1_ADE17_noMTX_Metformin_avg_logratio_Fitness,ALO1_ADE17_MTX_Metformin_avg_logratio_Fitness,ALO1_ADE17_noMTX_Trifluoperazine_avg_logratio_Fitness,ALO1_ADE17_MTX_Trifluoperazine_avg_logratio_Fitness
1005,0.018844882285764003,-6.511801631370367,-0.15543996744270647,-6.21146701497263,-2.249298358464635,-5.713418962808382,-1.9938440286229624,-4.682260764505072,0.23459403065810777,-6.075839566076972
1007,-0.14668231109583751,-8.571598294316452,-0.6102765057546307,-7.513977091503834,0.2406728153647384,-7.676893086783268,-0.9184313571803104,-6.277252091396855,-0.5468560053133749,-8.539313690051857
1013,-0.981155117714236,3.853028653656038,2.3639638443449593,4.0114486054123635,-0.5292912760596067,-0.8137781520474214,-1.5279613964991885,-1.2288154667008135,0.02557403693792404,1.3034802524353164
1016,0.2272173482055075,-3.9484333708584263,0.25375375327356253,-4.262991806970165,-0.13042715750097128,-9.337909827716176,-1.603121270123299,-6.763020208787697,-0.5749408585840484,-7.615367930263609
1018,0.24781368720742947,0.7718896597654247,0.6355489906487346,-2.44427082402066,-0.2711194659825191,-3.1865477872370715,0.30720932162717973,0.9029442217246323,0.07309364191154238,-0.7886824337800599
1020,-0.4072693049297579,-1.9861829977413243,0.8138634043216275,-1.2615077057838433,-0.6889898272629792,-6.027116699078657,0.8921371917688046,-0.9729775737633963,1.0515593914267383,-2.6682959064990666
1025,-0.08501790419102716,-6.468020115427948,0.19098933122152767,-6.486400459337856,0.3051228561046796,-5.280833657534187,-0.407435569889663,-5.542156709591456,-0.6232739470525187,-5.239576799773975
1027,0.33708321199032765,-5.604911035761848,0.009047256739479426,-4.512095169003533,0.6424054126221244,-4.3065283671998635,0.9039232670251687,-3.775370168896554,0.2748324502432671,-5.168948970468453
1035,0.6183805558366784,1.9819275323898613,-0.10343592576065788,1.1488688784401486,-1.1786204338418642,-0.8065283671998638,-0.34873441104295,1.8855938785471271,-0.2022657049501705,1.8956925380040306
1038,-0.014866753195655058,0.1975017777010999,-0.05895163834776719,-0.23264563616710549,-1.3415407317062917,-7.282188940299832,-0.6492706844204986,-1.0751194197211715,0.02329046699107995,-1.2608069709893188
1040,-0.9320656802595039,-6.1587588717141735,-1.1855755258961669,-7.208644114386982,0.45873037754608526,-7.0366344105125815,-1.018659793470186,-4.914180505570036,-0.08629827288879735,-5.93424967772687
1046,0.25910772828680423,-7.079216326096172,-0.7813258440677334,-6.2788817096984335,-1.1036903281190644,-4.695871156813031,0.03715368956162245,-5.542156709591456,0.9018166680810082,-6.643254260802776
1050,-1.8350647419675807,-2.3124297854012705,-1.5399494976317754,-2.9655404668077923,-2.708067278368649,-5.128456462087226,-2.5096984584866315,-1.8785956076302672,-0.8207117004659522,-3.113433314274081
1065,-0.45200877205471957,-2.682550148500804,-0.2570765852221385,-2.819450091061137,-3.4859753558994684,-0.6604379914532089,-1.0914478246280712,-1.1454905319960877,-0.16737153987173958,-2.391341391804901
1069,0.1519376537659468,-0.1913126055483335,0.7616036785298252,1.8556511833801324,0.11311072686140272,2.3075864903850993,0.9210032715320942,1.840658526385005,1.6444405206733912,1.116391947042377
107,0.5334180551155223,-1.6049110357618486,0.735600026795661,-0.804576419364111,0.482343613601817,0.35443568024381744,0.15126558895705,-0.06785141925713212,-0.6059431659789725,-0.6689489704684526
113,-1.647866984576832,-2.2546911766913023,-3.4456850128966936,-0.7063778129623591,-2.0176563863981833,-2.2305268204773387,-3.6412156614035283,-3.4918498725346074,-2.3984244163395507,-2.4614302208290306
119,-0.2590631952450559,-1.2861960754542028,-1.3493624739254955,-1.889538920085267,-0.7635829345630203,-1.099009617560442,-0.84873441104295,-1.3603326696177103,-0.8984244163395508,-0.9614302208290311
124,0.6285357801579263,-0.7836377688372504,0.09385174660246168,-1.9116933683387534,-0.37564790160891254,-5.3300903232568775,-0.06024134921846924,0.13625023483813498,-0.30983476770986995,-2.5781015812775254
128,-0.6342562502093197,-9.18172663281268,0.3473303711576305,-7.381392016414942,0.38073306118661643,-7.383343964250695,-0.510738185351104,-7.644667016307963,-0.9774005962276691,-8.245764567519284
132,0.618707031298438,-6.867018637078908,0.5079095491674666,-6.359165271041748,-0.44970660039598476,-3.3173857982523316,1.4319357109474857,-2.4614762234910885,1.5051714027311034,-6.72353782214609
133,-0.08381457170298928,-6.426839130649211,-0.11929837064130434,-4.834023263890895,-1.6750226831397623,-6.128456462087226,-1.339773457044319,-5.097298263783916,-0.5270170814081042,-5.490877065355816
136,1.3377509006158999,-8.616138291185102,0.6672537219928039,-8.315803674787364,0.5050897966144843,-7.8177556226231175,-0.4913115840591352,-8.079078674680385,1.1009738847413497,-7.180176225891707
14,-0.2161982582321139,-1.3020096137603403,-0.7847209654530121,-2.685709935628644,1.7817770929343775,-3.1988457899786242,-0.5620009801012869,-1.3752063413147364,-0.08757289257146376,-0.1367593563998042
146,0.21597443614603745,-2.8519121637603027,0.007862489178191948,-1.9170437273135617,-2.52948675089613,-6.002830188900287,0.44746778632271234,0.18358864401764044,0.6492338072738282,-2.225058720121064
