strain_id,MID2_MAM33_noMTX_noDrug_avg_logratio_Fitness,MID2_MAM33_MTX_noDrug_avg_logratio_Fitness,MID2_MAM33_noMTX_5-FC_avg_logratio_Fitness,MID2_MAM33_MTX_5-FC_avg_logratio_Fitness,MID2_MAM33_noMTX_Fluconazole_avg_logratio_Fitness,MID2_MAM33_MTX_Fluconazole_avg_logratio_Fitness,MID2_MAM33_noMTX_Metformin_avg_logratio_Fitness,MID2_MAM33_MTX_Metformin_avg_logratio_Fitness,MID2_MAM33_noMTX_Trifluoperazine_avg_logratio_Fitness,MID2_MAM33_MTX_Trifluoperazine_avg_logratio_Fitness
1005,1.2292824527703456,-5.055452259774708,1.6682856076992034,-4.5380384902103845,-0.9704812943670258,-5.17494913001696,-0.12450702667549218,-4.591171002963264,-0.14341913041544807,-4.870559220236318
1007,1.5950369875881143,-4.650496280155718,1.8093167431307187,-2.2208682928831216,0.330353718755258,-5.062474400758547,1.4842396501894952,-4.686215023344275,2.1344225949743163,-5.758084490977906
1013,1.2255517960300153,0.9879475830370184,0.5353296501996085,-0.31243293429422037,1.3871161913804677,-0.1568623237402169,0.5556453566247169,-0.9767616577153243,1.419584812040605,1.462552781165272
1016,0.23111599456692847,-3.8797016546393537,0.3658567664599184,-3.0663302543935687,-1.665127025370512,-5.760979502910111,-0.5851940980577078,-3.8847201254958383,1.0228102507743178,-3.871627092408313
1018,0.6826214277030966,2.6418795654208664,0.38923927445295325,2.0085785816636648,-1.0964793615576984,0.31638924127148393,-0.4559895330367066,2.3531372091065483,0.8043943649075229,2.7752419832550927
1020,-0.16522699541818123,-0.3449107047177408,-0.2634179941818957,0.2443393164881406,-1.338893456482179,-2.5486090601597455,0.49070048728471166,2.21555356499138,0.0789581916698962,1.7442204431901263
1025,0.5054821683966558,-4.511569491625723,0.5417916394070195,-4.828164842285757,-0.860205509754539,-4.285127509549141,-0.6029637925337583,-3.98452279377235,-0.09546432493881696,-4.2456480730328465
1027,1.8208745461780391,-5.688970427970354,1.611618379930872,-4.67155665840603,0.8675370033949115,-5.100948548573182,1.1826525568795534,-5.017170421519488,0.9624776952615328,-5.296558638792542
1035,2.055626794587703,5.1160451477506115,0.6465258608678324,4.967050711799885,2.0318694999779603,1.7116204733428861,0.8481266069852951,3.688696781341984,1.4471555891368353,5.172062889324388
1038,0.2139514409145207,-0.4177130777510179,0.35464654860034084,-0.9996892402439436,-2.8635682543444685,-4.477511900037391,0.29820820717016683,-0.8962428103670084,0.6840495192153723,-1.7694445292279468
1040,2.2670649892197767,-3.4480889246003255,2.089747401078622,-3.200399075770396,1.9141649809282004,-2.348029977713726,1.4958799876093156,-3.2185503094394923,1.5052001384995113,-3.807698388091308
