strain_id,SSH1_PIS1_noMTX_noDrug_avg_logratio_Fitness,SSH1_PIS1_MTX_noDrug_avg_logratio_Fitness,SSH1_PIS1_noMTX_5-FC_avg_logratio_Fitness,SSH1_PIS1_MTX_5-FC_avg_logratio_Fitness,SSH1_PIS1_noMTX_Fluconazole_avg_logratio_Fitness,SSH1_PIS1_MTX_Fluconazole_avg_logratio_Fitness,SSH1_PIS1_noMTX_Metformin_avg_logratio_Fitness,SSH1_PIS1_MTX_Metformin_avg_logratio_Fitness,SSH1_PIS1_noMTX_Trifluoperazine_avg_logratio_Fitness,SSH1_PIS1_MTX_Trifluoperazine_avg_logratio_Fitness
1005,0.8613746972969879,-6.747883942626926,1.074260631536502,-7.839656404752045,-3.859144820735967,-8.83569177994779,1.055191089219271,-6.372452685467689,1.5501519638803578,-5.18530004647751
1007,2.2436719891231682,-4.510918348460719,2.2939719453600933,-5.102690810585838,0.015324297180174584,-3.0340846773091004,1.9566350782349702,-2.1060402467746986,2.668580840634603,-4.240815702671881
1013,0.4814641497126962,-2.1334745973789846,-0.24743134734125982,-2.517728309864682,-0.8591448207359667,-2.4288011843392714,0.2948371097183413,-1.9393283799121028,0.5591400393649547,-2.363371951590148
1016,-2.8490685901907775,-4.218437098100141,-2.49588450936924,-4.31020956022526,-3.4441073214571225,-7.098726185781584,-2.771333799598737,-4.0242908806332585,-2.783109047771081,-4.448334452311304
1018,-0.44539112916197554,2.5886877657445595,0.14827534175303142,0.5443323460499117,0.7054966877365165,-1.6363199339786936,0.34291064736972365,1.5718555266021248,0.22010408680863588,1.1252680101598105
1020,-0.9197198849812266,2.7253778529156585,-0.5565639499670676,-0.5712015228713713,-2.8995535845401306,-4.6377274417822205,-0.5062861721657238,2.4447793318086752,-0.35552751912910274,0.7572471691845875
1025,0.23476006849044684,-3.9594451976039364,0.04579572859956764,-4.1984038459124555,-0.21077896111239863,-4.571502293770395,-0.21531441942786578,-4.932249348413773,-0.946701120209708,-3.4231686145362317
1027,-2.217551387273881,-3.633474597378985,-1.7499579612044025,-4.725247059504104,0.24314075138863514,-4.22128243469985,-2.1660503066289074,-3.200304731509781,-2.8093427577181482,-4.494889154507044
1035,-0.1953543275946541,1.9102568232461847,-1.3739217179261953,0.4651638324663615,-0.35914482073596665,1.9718284511419106,-0.03453310371201067,0.8335675718081366,0.39817599192127356,3.190890276798937
1038,-0.5643619319183992,-2.5476149778350607,-0.4195793012991683,-1.8284724982378169,-0.7787707601025441,-8.657619874835152,-0.5549805146031754,-1.6450905560745563,-0.6133122972883813,-3.064379954695175
1040,1.2409033664432503,-3.966762730516389,0.677704698855229,-4.338248896948517,-3.4820573786367524,-4.622035357880308,1.1270518368058853,-3.0262902357630885,1.071654436610716,-4.100337545756354
1046,-3.802513887995037,-4.010918348460719,-2.3273670157304545,-4.602690810585838,-0.8591448207359664,-6.098726185781584,-2.6194956044331663,-3.4279683416620608,-1.8943052584393043,-4.240815702671881
1050,-2.849068590190778,-1.398314629988968,-2.436687158968125,-2.2718017616998445,-3.3591448207359664,-5.72128243469985,-2.021296998031415,-1.5067931699551569,-1.3831213519250771,-2.2206708421590236
1065,-1.5100326376344588,-1.1334745973789846,-2.242404515009299,-1.9327658091435258,-1.651626071096545,-2.8527996376167466,-2.2158181434043644,-1.1468471295515246,-1.8943052584393045,-1.4596944905613456
1069,1.4271286155178744,5.694093769735905,1.5559951798026561,3.819716621870936,3.661827557959241,4.831982308250239,2.0359422101663345,3.24879829377441,1.7123510579718575,4.538422630420647
107,-4.8845017555506,-6.38538746637686,-1.6157613003681828,-6.97715992850198,-2.2539349309007806,-7.473195303697725,-2.9179631756267828,-5.8024374595782024,-0.8073583066166757,-6.615284820588023
113,-1.0841581169264303,0.08244829610371411,-0.7202074553300717,-0.7539898068344839,-1.3369477610567397,-3.610086224031626,-1.3911472789751376,-0.8352983147475608,-1.1896097903704537,-0.956481355981629
119,-3.510032637634459,-2.133474597378985,-2.2627255072579713,-3.725247059504104,-2.3591448207359664,-4.513763685060428,-2.4585315569894854,-1.8895605431366456,-3.6018240080787267,-2.4948891545070446
124,-4.217551387273881,-2.0222783867107608,-3.666402968286773,-2.4033189646167417,-3.8591448207359664,-6.013763685060428,-4.4585315569894854,-2.7580433402197486,-2.8093427577181482,-3.994889154507044
128,-4.132588886552725,-8.233310769797168,-2.775187987226576,-8.825083231922287,-2.7857241265713313,-8.66015455967435,-3.728280623372969,-8.150360762998508,-3.6148216123451986,-8.963208124008329
132,0.28598820933543095,-5.010918348460719,0.559202587629391,-4.602690810585838,0.16061936135735216,-5.145280887977325,0.19680007740628863,-2.289906139024942,1.2911292433180583,-5.240815702671881
133,3.255894441431778,-5.247883942626926,3.220829146064828,-4.339656404752045,-2.681072915623329,-6.33569177994779,2.7536971722268833,-3.761256474799465,3.475977251614073,-5.977781296838089
136,1.9896150558772465,-2.425955847739563,2.9347201759633217,-1.9327658091435258,2.9648841421407037,-4.013763685060428,3.3299939978780904,-2.6820417934972234,4.770908116059695,-2.655853201950726
14,-0.580016292822763,-2.3363829632877127,-1.9586899446659736,-1.2476221810156718,-5.361079436725495,-5.574758947249733,-1.5212922079050761,-2.224917483970865,-1.4784428670278946,-2.9736027964929166
146,0.41571081022208567,-2.9919584899638885,0.9689895120969755,-1.357069788473459,2.136278754318022,-6.08331655483526,0.5585230217517494,1.9302669810446358,0.9168534690550827,-2.0946153809437384
15,1.003056160810154,0.7978440814004122,1.1326232817940265,2.578668521785799,1.054129422909491,-4.352799637616746,0.9689805297349736,1.1475994031949426,0.8542464200691342,-0.9596944905613458
151,-2.5303536298831317,-2.718437098100141,-1.8476880079791274,-3.8102095602252604,-0.21166429709242007,-5.598726185781584,-2.1822610454750957,-2.998977844098275,-1.6290479000899145,-3.8371382416430793
153,0.3181797940044312,-6.247883942626926,0.7873428283847534,-5.678692357308363,2.6045219451202737,-7.8356917799477905,-0.04482526979005684,-3.968775224438887,-0.5679186161839158,-6.18530004647751
17,-4.717551387273881,-3.6334745973789846,-4.166402968286773,-4.725247059504104,-2.9906620236528636,-4.610086224031626,-3.8270143540725883,-3.3895605431366453,-4.233341210995624,-3.363371951590148
171,-1.966301217009289,-0.8875480492141474,-2.4499232646487203,-2.11405084883588,-2.3591448207359664,-4.352799637616746,-2.2975675095458046,-2.006793169955157,-1.8093427577181482,-1.6729610596196824
175,2.173128469488449,-2.1334745973789846,1.5088456552552931,-3.0177283098646823,0.66305223894326,-4.013763685060428,1.5669369256231271,-3.343005840940905,1.780611787289319,-3.655853201950726
180,-0.09052589239107749,-7.055238864684529,-0.21411275082611475,-7.354530076449071,-1.9057649542456843,-7.850565451644816,-1.0108802463228321,-6.242573048567222,-1.689367361357772,-7.492654968535115
180_2,-0.1915787450896242,-6.840993347018407,0.32431210660862153,-6.932765809143526,-2.9745013801239244,-8.610086224031626,-0.6812521194114421,-5.329052842655962,-0.9849392828552633,-7.655853201950726
185,-0.9878355779552321,0.3037599615790858,-0.7424045150092984,-0.5642830120604229,-0.4906620236528636,0.23216286310440976,-1.4585315569894854,0.6846353768096901,-0.6018240080787264,0.4868479074803984
