strain_id,ERG27_ACF2_noMTX_noDrug_avg_logratio_Fitness,ERG27_ACF2_MTX_noDrug_avg_logratio_Fitness,ERG27_ACF2_noMTX_5-FC_avg_logratio_Fitness,ERG27_ACF2_MTX_5-FC_avg_logratio_Fitness,ERG27_ACF2_noMTX_Fluconazole_avg_logratio_Fitness,ERG27_ACF2_MTX_Fluconazole_avg_logratio_Fitness,ERG27_ACF2_noMTX_Metformin_avg_logratio_Fitness,ERG27_ACF2_MTX_Metformin_avg_logratio_Fitness,ERG27_ACF2_noMTX_Trifluoperazine_avg_logratio_Fitness,ERG27_ACF2_MTX_Trifluoperazine_avg_logratio_Fitness
1005,-0.8867810629517671,-7.793509376469773,-0.4264884144261655,-7.885755583169055,0.9319987198459371,-7.591172661815156,-1.285050416514253,-7.150716791309927,-0.6125585712455162,-6.176219696990353
1007,0.6692367508037695,-7.20111339149658,0.7475870161551386,-6.924876801112758,1.4467486867468389,-3.1080968200796315,0.27796661865858835,-6.397356758893052,0.5501735195525264,-6.945056724252705
1013,-0.5373613254235685,0.7003298835602921,-1.0962061618746817,-2.5880750345283694,-1.2454031139191555,-0.501010862813892,1.1993410329549876,-0.8530362426692412,-0.36290614219530415,-0.9007362080288941
1016,0.7217539884029092,-7.338616915246513,-0.5434636919336313,-7.562380324862692,-0.3137200570683344,-5.975316153148215,0.1646085451834714,-5.610861829365511,0.17339423946831062,-6.421596200558958
1018,0.6042361336241465,2.0124364755848894,0.07741486314732934,1.6903090151028706,-1.8975283149159412,0.30476364175395143,0.651025252704921,2.1531337989924912,0.41504209243870915,2.1024109910401108
1020,-0.24074682439777523,-0.6983711384893513,-0.5325238922675484,-1.3159203497016925,-1.1079124870930692,-4.97383031971173,-0.044114005807790624,0.3755810510094077,-0.13731619158629244,1.5146210095220325
1025,0.2850776567867175,-4.607415272491381,0.1670278523864488,-4.786676179078187,-0.9998667997483875,-3.284574508084866,0.053583838671424744,-4.650607076025013,0.14403391170167418,-4.230854555495609
1027,0.48614608433522616,-6.186239719799554,0.272366798013419,-6.910003129415732,3.0104995630776106,-5.615420208061832,0.056188940376666996,-4.882483087196025,0.515842571453475,-5.6377018021951
1035,-0.23059549896460463,1.982431853837472,-0.2685302475684045,1.081849966913943,-0.9823687080853616,0.5545047933804801,-0.14882077187944243,0.8824273860683222,1.0048549464529646,3.035762795856524
1038,-0.001041129470496803,-2.656928250617155,0.261198869519385,-3.970774729563686,-3.5781049139661114,-6.398354171333331,-0.10093165613288359,-1.8804892463020502,0.4877196905397113,-3.2982556482841474
1040,0.6699893811039026,-4.745792026261766,0.42261633801039505,-4.5592172856002255,-0.1933845810262279,-3.8919207777891254,0.5849750721598469,-4.1564570430601755,0.3669455761328667,-4.4099962520142935
1046,-1.2118651398953917,-6.701186994631222,-0.9673434146503173,-6.26398635680372,-1.9326744744445477,-4.837886232532924,-1.1931627123149142,-6.654716948442573,-0.5791374906852869,-7.945130327387348
1050,1.6667060458019811,-2.4958288278290883,-0.46262173013206326,0.08914336934045003,-3.6842752388936564,-5.100847035232074,0.3860579320524899,-0.37698358772139695,-0.12889084874894027,-0.9866193821621341
1065,-0.12690263917423555,-2.077816695384651,-3.1781940294302444,-3.46254415244451,-0.7161947708064944,-0.5829987303694549,-0.9178414985462744,0.0022104487332665138,-1.076411212667764,0.11711209683372503
