strain_id,noPPI_reference_noMTX_noDrug_avg_logratio_Fitness,noPPI_reference_MTX_noDrug_avg_logratio_Fitness,noPPI_reference_noMTX_5-FC_avg_logratio_Fitness,noPPI_reference_MTX_5-FC_avg_logratio_Fitness,noPPI_reference_noMTX_Fluconazole_avg_logratio_Fitness,noPPI_reference_MTX_Fluconazole_avg_logratio_Fitness,noPPI_reference_noMTX_Metformin_avg_logratio_Fitness,noPPI_reference_MTX_Metformin_avg_logratio_Fitness,noPPI_reference_noMTX_Trifluoperazine_avg_logratio_Fitness,noPPI_reference_MTX_Trifluoperazine_avg_logratio_Fitness
1005,-1.729286213808888,-7.5045733904433085,-1.3174018550293882,-7.201635444082386,-4.263640793057178,-5.887605167885185,-1.9173760972406666,-7.399415490868655,-1.7125261420003264,-7.236396227526226
1007,0.6083314126626631,-6.156576483888358,1.0360882591682568,-5.353638537527436,-2.376642630501591,-5.832089511690812,0.9566167996902424,-6.051418584313707,0.29272607621706326,-5.595918070610699
1013,-1.7849667682827401,-0.24808467226066824,-1.7453027668674168,-0.11983576248593791,-3.0471610894191246,-2.5101614168034505,-0.10971602847956685,1.3673707456654791,-2.0275513371251734,-1.0557313623786888
1016,0.5843206552311914,-7.6420033110586,-0.6100329024044068,-7.839065364697678,-3.9860332143936255,-7.817516338861054,-1.2670549321199132,-6.451882910762792,-1.0190764376271022,-8.373826148141518
1018,-0.7036940327443829,2.1788298684449545,-0.36966219941745293,2.216547053911376,-2.704912002283089,-3.4138388778322524,-0.7929438233306335,1.7510562248254646,-1.5056547763132146,2.2278532307400596
1020,-0.5785158908153138,-0.6928233659328449,0.5869152171135887,1.3651441132865454,-4.133191462312276,-7.710601134944543,-0.25666696284011736,2.2978889247719163,-0.09380509443590504,0.4538317033504584
1025,-0.8579772359977023,-7.87505715280516,-0.777713665363653,-7.042672361917454,-2.775222886879373,-5.354411469218234,-1.1796147699493573,-6.079488361260042,-1.8969454504574013,-5.625914010304838
1027,-0.15791041295284486,-7.1420033110586,1.2630818561450234,-7.339065364697678,-0.8295917367514476,-5.817516338861054,0.197573537497493,-5.133167950455146,0.40938272296562905,-6.581344897780941
1035,-0.7555199237559561,-1.5289310329598227,-2.662051435297334,-1.8241916930006525,-3.4711595426965993,-0.8989652061352263,-3.032586494786858,-2.2097263073330256,-3.758904712460253,-1.044274166404688
1038,0.2081070442751106,-2.200403971038045,0.5834800520343293,-1.0124096378747658,-3.7344324499445163,-6.469593035440747,0.4425543762798342,-0.6868996781449228,0.5232005484066881,-1.6593951838782302
