strain_id,ERV25_ERG5_noMTX_noDrug_avg_logratio_Fitness,ERV25_ERG5_MTX_noDrug_avg_logratio_Fitness,ERV25_ERG5_noMTX_5-FC_avg_logratio_Fitness,ERV25_ERG5_MTX_5-FC_avg_logratio_Fitness,ERV25_ERG5_noMTX_Fluconazole_avg_logratio_Fitness,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness,ERV25_ERG5_noMTX_Metformin_avg_logratio_Fitness,ERV25_ERG5_MTX_Metformin_avg_logratio_Fitness,ERV25_ERG5_noMTX_Trifluoperazine_avg_logratio_Fitness,ERV25_ERG5_MTX_Trifluoperazine_avg_logratio_Fitness
1005,-0.9474515207127991,-7.382053490332067,-0.1552458792359569,-6.846934094417968,-2.2250727953683738,-7.591235841595424,-1.6094155342179786,-4.226281743829867,-0.056641662103929624,-7.010716238932079
1007,-1.0719308828231346,-8.463249573180047,-0.10735821780044909,-6.352128630543423,-2.385347228994907,-2.6895397821123614,0.15791526066479206,-2.9205766455045588,-0.3118776838867231,-6.430948274336378
1013,1.05169480074149,0.5562849150819839,0.6900139073380382,-0.06955973644759766,0.804919216727207,-0.49514652331740827,1.3517451867326031,-0.5256258251863687,1.5731131377742738,-0.5258231313222871
1016,-2.293054626923729,-5.777104474333193,-0.5612362629265536,-6.241985078419093,-2.454520825131813,-3.1088430745148155,-1.3785948956846754,-4.181840428311676,-0.45268692265178245,-4.820804722212048
1018,-0.670076001878087,-0.059200555572975266,-0.4640721717377674,-0.5460217314797088,-3.51871481182783,-4.366972820084617,-1.0286912497109597,-0.35593813503907906,-0.17165309456356448,-1.3081925357547122
1020,-0.7703029929256211,1.0476653481701603,-0.41828492881445134,0.7151418006536523,-0.6981690200043151,-4.197099221844394,-0.7638862240667366,0.9624836503077676,-0.30730536111825063,0.8613859207306191
1025,-0.7677174506020326,-6.441480898946086,-0.3062554359216313,-5.82238918437495,-0.9224083266212713,-4.713428691251372,-1.4945405506712732,-3.131966973381865,-1.392587900209005,-6.251428687238452
1027,0.118458476003996,-9.318924650027821,0.13790555092179124,-4.698842753392563,0.8184949291245011,-2.4964094606469223,-1.0544808091407503,-1.0916739266045983,-0.04949512016610559,-5.590464639794771
1035,0.32510848665868247,3.310622483910557,0.10505140661688206,1.4881788722623703,0.44368620449166163,1.5080666112623082,0.7554226477614052,1.4521771151344047,2.0153745290643057,3.051585923203765
1038,-0.1677442570949316,-0.4260642244734439,0.020763793974068967,0.3368798760137246,-2.998336800029444,-8.021380233264475,-0.10237184400899581,-0.37544141944261367,-0.4486874388939194,-0.3144817230065775
1040,-0.2734858215014661,-3.533240639415995,-0.5476283507327295,-4.192554655048363,0.03939162229705251,-5.352698527935492,-0.08925059186102484,-2.001521339714727,-0.2407074462186405,-3.0249654052753963
1046,-1.2853228111577168,-8.48212288344343,-1.3996864821820976,-6.020782081736261,-0.20022226990372322,-3.3839503126491843,-1.500242831911426,-2.214464311073827,-0.5960434841441702,-6.414626920654063
1050,-1.1251236765658605,-0.25832295430345675,-0.8016851089933968,0.9775035493180775,-3.4247965925914414,-4.39882398434621,1.4483538480821356,-0.9678872164764009,0.22990351386119504,1.1244246508015827
1065,0.27370308386679454,1.5569525204238934,0.16279001532684995,1.7955757343485015,-0.5097590933125976,-0.45614526731677185,-0.8557735629068188,0.8995859967883761,-1.0118493629468825,-0.2781176734508553
1069,0.746927274219219,1.7999561152498758,0.020013267945751242,1.9274368044498158,1.7645665848050807,0.5220857808689148,0.5890936119106931,1.738684872137195,0.5495463931481218,1.919156720994578
107,-0.21628749171678432,-4.34485786110762,-0.9538422824366865,-3.4209346758617443,-2.1912090312844317,-3.8727551726786227,-1.4222206981554917,-1.8123592561280324,-0.914825238642937,-2.9997543196546994
113,-1.0606529214426053,-0.37846407280095257,-1.6067483497742518,-1.7423582368380948,-1.5254001383143514,-1.8181424903767662,-1.3862882796055986,-1.5512992651864792,-1.6964252273268285,-1.4281679713911741
119,-2.108015818896904,-1.1968914179304113,-1.4243954379099022,-1.8914878313349601,0.04575656288177421,-1.2321121174836145,-0.431775109629344,-2.3811110180029997,-0.20671739340487466,-0.4703074751279153
124,-1.0698854083850757,1.2473624333842912,-0.9937714728834991,0.2412676475337772,0.8970316548986483,-3.901324324875394,-1.989791106352899,-1.1338782183124079,-1.0834483504360755,0.5668975375399423
128,-0.9765776634317818,-8.919528195750729,-0.2586572110153218,-9.469371300557786,-1.0126888398743983,-1.284275789507831,-1.1271087864186433,-3.6865122708312077,-0.8165823919936839,-7.548190944350742
