Condition,total_reads,mapped_reads,%_barcode_mapped,nb_strains
B_MTX_noDrug.SRO9_SGN1,468994,463370,98.80083753736722,357
B_MTX_noDrug.SRO9_DHH1,108415,107189,98.86916017156298,285
B_MTX_noDrug.MID2_TPO2,29165,28588,98.02160123435625,250
B_MTX_noDrug.ALO1_HYR1,133388,131896,98.8814586019732,314
B_MTX_noDrug.TPO1_MID2,12685,12376,97.56405202995664,236
B_MTX_noDrug.ALO1_UIP4,69025,68455,99.17421224194133,253
B_MTX_noDrug.ERG11_PIS1,36665,36014,98.22446474839765,258
B_MTX_noDrug.FMP45_HNM1,13923,13674,98.21159232923938,223
B_MTX_noDrug.ERG11_TPO4,615671,608496,98.8346048457699,354
B_MTX_noDrug.TPO1_TPO2,98378,97567,99.17562869747302,262
B_MTX_noDrug.MID2_MAM33,91025,90239,99.13650096127438,273
B_MTX_noDrug.ERG27_ACF2,64586,64018,99.12055244170563,269
B_MTX_noDrug.PLM2_SNA3,110568,110041,99.52337023370234,233
B_MTX_noDrug.MID2_RSN1,103981,103031,99.08637154864832,232
B_MTX_noDrug.ALO1_ADE17,224243,223114,99.49652831972459,291
B_MTX_noDrug.MID2_WSC2,46917,46489,99.08775070869834,241
B_MTX_noDrug.RET2_EMP70,113577,112657,99.18997684390327,222
B_MTX_noDrug.ERG11_ERG5,23936,23558,98.42078877005348,266
B_MTX_noDrug.ERG11_ORM2,328126,326372,99.46544924815467,324
B_MTX_noDrug.HNM1_MAM33,96879,95941,99.03178191352099,281
B_MTX_noDrug.ERV25_UIP4,60809,59889,98.48706605930043,285
B_MTX_noDrug.FMP45_MID2,18174,17799,97.9366127434797,227
B_MTX_noDrug.ERV25_RBD2,148196,146800,99.05800426462253,273
B_MTX_noDrug.ADE17_GIS2,116528,115395,99.027701496636,239
B_MTX_noDrug.HUG1_ALO1,91745,90562,98.71055643359311,278
B_MTX_noDrug.DHH1_LSM3,370937,366172,98.71541528615371,343
B_MTX_noDrug.noPPI_reference,92049,91443,99.34165498810417,275
B_MTX_noDrug.ERV25_PIS1,129081,127895,99.08119707780386,282
B_MTX_noDrug.HNM1_MID2,88621,87496,98.7305491926293,237
B_MTX_noDrug.SRO9_GIS2,14211,13785,97.0023221448174,258
B_MTX_noDrug.HUG1_ADE17,103204,101512,98.36052866167978,310
B_MTX_noDrug.ERG11_HYR1,377270,373495,98.99939035703873,352
B_MTX_noDrug.SSH1_ERV25,84333,82971,98.38497385365159,259
B_MTX_noDrug.SSH1_ORM2,95984,94999,98.97378729788298,242
B_MTX_noDrug.ERG11_ERV25,26628,25983,97.57773771969356,297
B_MTX_noDrug.ADE17_PGM2,68724,68040,99.00471451021477,236
B_MTX_noDrug.HNM1_TPO1,103953,101783,97.91251815724415,282
B_MTX_noDrug.SSH1_ERG11,160678,158626,98.72291166183298,328
B_MTX_noDrug.RET2_EMP47,112690,111920,99.3167095571923,267
B_MTX_noDrug.ERV25_EMP47,72114,70825,98.21255234767175,336
B_MTX_noDrug.HNM1_ERG11,207414,205199,98.93208751578968,278
B_MTX_noDrug.SNA4_GTR2,81399,80023,98.30956154252509,282
B_MTX_noDrug.ERG11_MID2,71300,70620,99.04628330995793,276
B_MTX_noDrug.ERV25_ORM2,406794,403116,99.0958568710453,349
B_MTX_noDrug.HNM1_TPO4,56705,56184,99.08120976986157,276
B_MTX_noDrug.FMP45_MEP1,115731,114590,99.01409302606908,264
B_MTX_noDrug.ERV25_ERG5,337258,334452,99.16799601492032,341
B_MTX_noDrug.PMC1_CTR2,70759,69826,98.68143981684308,270
B_MTX_noDrug.HNM1_TPO2,96967,95572,98.5613662379985,282
B_MTX_noDrug.PMC1_GTR2,72389,71811,99.2015361449944,254
B_MTX_noDrug.MID2_TPO4,53484,52850,98.81459875850722,226
B_MTX_noDrug.ADE17_HYR1,29451,29024,98.55013412108248,250
B_MTX_noDrug.TPO1_TCB2,51090,50803,99.43824623213936,244
B_MTX_noDrug.SSH1_PIS1,71757,71263,99.31156542218878,277
B_MTX_noDrug.ERG11_ACF2,50709,50385,99.36106016683429,219
B_MTX_noDrug.HUG1_PGM2,65195,64212,98.49221566071019,269
B_MTX_noDrug.GTR1_SLM4,197233,195986,99.36775286082957,315
B_MTX_noDrug.PLM2_HNM1,28932,28567,98.73842112539748,231
B_MTX_noDrug.SNA4_VAC8,69772,67992,97.44883334288826,274
B_MTX_noDrug.RET2_SNA3,108523,107656,99.201091012965,218
B_MTX_noDrug.MID2_PIN2,145045,143766,99.11820469509462,284
B_MTX_noDrug.HNM1_RBD2,52380,51772,98.83925162275678,198
